,cas_number,chemical_name
13233,74038781,4.4-Dimethyl-1-isopropyl-2-nonyl-2-imidazoline
13234,74038792,4.4-Dimethyl-1-isopropyl-2-undecyl-2-imidazoline
13235,74050989,3-[2-[4-(4-Fluorobenzoyl)-1-piperidinyl]ethyl]-2.4(1H.3H)-quinazolinedione
13236,74051802,2-[1-(Ethoxyimino)butyl]-5-[2-(ethylthio)propyl]-3-hydroxy-2-cyclohexen-1-one
13237,74070465,2-Chloro-6-nitro-3-phenoxybenzenamine
13238,74115245,3.6-Bis(2-chlorophenyl)-1.2.4.5-tetrazine
13239,74174440,(1R.3aS.3bS.6aS.8S.9R.10aR.10bS.12aS)-1-[(1S.4S)-4-Ethyl-2.3-dihydroxy-1.5-dimethylhexyl]hexadecahydro-8.9-dihydroxy-10a.12a-dimethyl-6H-benz[c]indeno[5.4-e]oxepin-6-one
13240,74214634,9H-Pyrido[3.4-b]indole-3-carboxylic acid 
13241,74222972,2-[[[[(4.6-Dimethyl-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]benzoic acid. Methyl ester
13242,74223566,2-[[[[(4.6-Dimethyl-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]benzoic acid
13243,74223646,2-[[[[(4-Methoxy-6-methyl-1.3.5-triazin-2-yl)amino]carbonyl]amino]sulfonyl]benzoic acid methyl ester
13244,74239466,DPX 965
13245,74278221,N-[4-[[4-(Dimethylamino)phenyl]phenylmethylene]-2.5-cyclohexadien-1-ylidene]-N-methylmethanaminium chloride mixt. with cadmium decanedioate (1:1). chromic acid (H2CrO4) dipotassium salt and tetramethylthioperoxydicarbonic diamide ([(Me2N)C(S)]2S2)
13246,74332755,2-(2.4-Dichloro-5-iodophenoxy)acetic acid
13247,74337250,(1R.3R)-3-(2.2-Dichloroethenyl)-2.2-dimethylcyclopropanecarboxylic acid (pentafluorophenyl)methyl ester
13248,74338242,2.3.3'.4-Tetrachloro-1.1'-biphenyl
13249,74338504,3.5-Dichloro-4'-isopropyl biphenyl
13250,74381536,6-D-Leucine-9-(N-ethyl-L-prolinamide)-1-9-luteinizing hormone-releasing factor (swine) monoacetate (salt)
13251,74430925,(1R.3S)-rel-2.2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid. (3-Phenoxyphenyl)methyl ester
13252,74430947,(1R.3R)-rel-2.2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid. (3-Phenoxyphenyl)methyl ester
13253,74434223,DN-75
13254,74444818,5-Chloro-1.3-dihydro-2H-inden-2-one
13255,74469004,(2R.3Z.5R)-3-(2-Hydroxyethylidene)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic acid potassium salt (1:1) mixt. with (2S.5R.6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3.3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid
13256,74472347,2.3.4'.5-Tetrachloro-1.1'-biphenyl
13257,74472369,2.3.3'.5.6-Pentachloro-1.1'-biphenyl
13258,74472370,2.3.4.4'.5-Pentachloro-1.1'-biphenyl
13259,74472381,2.3.4.4'.6-Pentachloro-1.1'-biphenyl
13260,74472427,2.3.3'.4.4'.6-Hexachloro-1.1'-biphenyl
13261,74472483,2.2'.3.4.4'.6.6'-Heptachloro-1.1'-biphenyl
13262,74472507,2.3.3'.4.4'.5'.6-Heptachloro-1.1'-biphenyl
13263,74472529,2.2'.3.4.4'.5.6.6'-Octachloro-1.1'-biphenyl
13264,74474183,N'-(4-Cyclohexylphenyl)-N.N-diethyl-1.2-ethanediamine
13265,74487857,2.2'.3.4'.5.6.6'-Heptachloro-1.1'-biphenyl
13266,74499233,Saponins. Quillaja saponaria
13267,74512122,1-[(1Z)-2-[2-(4-Chlorophenoxy)ethoxy]-2-(2.4-dichlorophenyl)-1-methylethenyl]-1H-imidazole
13268,74515029,Propionic acid. 4-biphenylyl ester
13269,74562995,1.1.1'.1'-Tetra(p-chlorophenyl)dimethyl ether
13270,74565676,Printan
13271,74566124,ZM (byproduct)
13272,74566351,Gold alloy. Base. (Eclipse)
13273,74592715,2-(2.3.5-Trimethylphenoxy)acetic acid
13274,74592839,2-(2.4.5-Trichlorophenoxy)butanoic acid
13275,74610552,Tylosin. (2R.3R)-2.3-dihydroxybutanedioate (1:1)
13276,74611282,1-[10.11-Dihydro-8-(methylthio)dibenzo[b.f]thiepin-10-yl]-4-methylpiperazine methanesulfonate (1:1)
13277,74665842,Fire-Trol 100
13278,74665864,Fire-trol 931
13279,74738173,4-(2.3-Dichlorophenyl)-1H-pyrrole-3-carbonitrile
13280,74764617,[3-(2-Oxo-1-pyrrolidinyl)propyl]thiourea
13281,74772773,5-[[4-[(1-Methylcyclohexyl)methoxy]phenyl]methyl]-2.4-thiazolidinedione
13282,74871333,Spolapon AOS
13283,74871402,Dubaral SP
13284,74885099,3-(2-Aminoethyl)-1H-indole-5-carboxamide
13285,74918404,3.6-Dichlorodibenzofuran
13286,74925487,1.2-Dichloroindan
13287,75021715,(2S)-2-[4-(2.4-Dichlorophenoxy)phenoxy]propanoic acid
13288,75022229,Arafosfotion
13289,75039848,(2E)-2-Undecen-1-ol
13290,75088801,(5R)-4-[(2R.6R)-3.6-Dihydro-6-hydroxy-5-[(3E)-4-methyl-6-(2.6.6-trimethyl-1-cyclohexen-1-yl)-3-hexenyl]-2H-pyran-2-yl]-5-hydroxy-2(5H)-furanone
13291,75088812,5-(Acetyloxy)-4-[(2R)-3.6-dihydro-6-hydroxy-5-[(3E)-4-methyl-6-(2.6.6-trimethyl-1-cyclohexen-1-yl)-3-hexenyl]-2H-pyran-2-yl]-2(5H)-furanone
13292,75139616,Swaryl 10C
13293,75139627,Swascofix CD 38
13294,75184713,N-[6-(Propylsulfonyl)-1H-benzimidazol-2-yl]carbamic acid methyl ester
13295,75198800,3-[(4-Amino-5-methoxy-2-methyl(phenyl)azo]-1.5-naphthalenedisulfonic acid. Lithium sodium salt
13296,75216205,Fluosol DA
13297,75217242,Cyclopropanecarboxylic acid 3-(2.2-dichloroethenyl)-2.2-dimethyl-(3-phenoxyphenyl)methyl ester mixt. with O-[2-(diethylamino)-6-methyl-4-pyrimidinyl]O.O-dimethyl phosphorothioate
13298,75217253,N-1H-Benzimidazol-2-ylcarbamic acid methyl ester mixt. with N-propyl-N-[2-(2.4.6-trichlorophenoxy)ethyl]-1H-imidazole-1-carboxamide
13299,75230421,4-(2-Hydroxyethoxy)benzophenone. Acetate
13300,75248872,Dichlorobenzoic acid
13301,75285437,Dermcusal A
13302,75314828,1-Tetradecanesulfonic acid. ion(1-)
13303,75321209,1.3-Dinitropyrene
13304,75330755,(2S)-2-Methylbutanoic acid. (1S.3R.7S.8S.8aR)-1.2.3.7.8.8a-Hexahydro-3.7-dimethyl-8-[2-[(2R.4R)-tetrahydro-4-hydroxy-6-oxo-2H-pyran-2-yl]ethyl]-1-naphthalenyl ester
13305,75354368,(5R.7R)-rel-7-Methyl-1.6-dioxaspiro[4.5]decane  
13306,75376306,Hexadecanoic acid. compd. with N-butyl-1-butanamine
13307,75404170,2-(2-Diallylaminoethyl)pyridine
13308,75422434,Paracum ASD
13309,75422445,Paracum-21/SM (Ethoxylated carbonic acids w/z 3 etho groups)
13310,75431491,2.6-Dichlorophenol. Phosphate (3:1)
13311,75477122,2-(4-Chloro-2-methylphenoxy)propanoic acid mixt. with sodium (4-chloro-2-methylphenoxy)acetate
13312,75530686,2-Cyano-1.4-dihydro-6-methyl-4-(3-nitrophenyl)-3.5-pyridine dicarboxylic acid 3-methyl-5-(1-methylethyl)ester
13313,75534597,Sulfonic acids. C13-18-sec-Alkane. Sodium salts
13314,75534600,Niferex
13315,75602550,Applied 8-40
13316,75602630,Corexit 8354
13317,75602663,DCPD
13318,75602696,Emkem Spillash LT
13319,75602981,Shell Dispersant Concentrate
13320,75602992,Shell dispersant LTX
13321,75603064,Value 100
13322,75621033,N.N-Dimethyl-3-sulfo-N-[3[[3-alpha. 5-beta. 7-alpha. 12-alpha)-3.7.12-trihydroxy-24-oxocholan-24-yl]amino]propyl]-1-propanaminium. Hydroxide
13323,75701745,N-(2.6-Dimethylphenyl)-N-(2-methoxyacetyl)alanine methyl ester mixt. with [N-[2-[(dithiocarboxy)amino]ethyl]carbamodithioato(2-)-kappaS.kappaS']manganese and [N-[2-[(dithiocarboxy)amino]ethyl]carbamodithioato(2-)-kappaS.kappaS']zinc
13324,75736333,(R*.R*)-(+-)-beta-[(2.4-Dichlorophenyl)methyl]-alpha-(1.1-dimethylethyl-1H-1.2.4-triazole-1-ethanol
13325,75737381,3-[(9H-Purin-6-ylamino)methyl]phenol
13326,75851137,1-(N-Acetyl-D-phenylalanine)-2-(4-chloro-D-phenylalanine)-3-D-tryptophan-6-D-tryptophan-luteinizing hormone-releasing factor (swine)
13327,75867004,(1R.3S)-3-(2.2-Dichloroethenyl)-2.2-dimethylcyclopropanecarboxylic acid (2.3.4.5.6-pentafluorophenyl)methyl ester
13328,75882267,Pentron D-90
13329,75923589,Vitavax R
13330,76041719,3-Chloro-5-(trifluoromethyl)-2(1H)-pyridinone
13331,76050425,Carbomer 940
13332,76050607,Kerb mix
13333,76095164,N-[(1S)-1-(Ethoxycarbonyl)-3-phenylpropyl]-L-alanyl-L-proline (2Z)-2-butenedioate (1:1)
13334,76123461,Acetic acid. calcium magnesium salt
13335,76150919,2.2'-[1.4-Phenylenebis(oxy)]bis[3.5-dichloropyridine
13336,76180966,3-Methyl-3H-imidazo[4.5-f]quinolin-2-amine
13337,76188642,Thiocyanic acid. Methylene ester mixt. with sulfonylbis[trichloromethane]
13338,76202001,(2S.2'S.3S.3'S.6R.6'R)-6.6'-[(1.2.3.5.8.8a-Hexahydro-6.8-indolizinediyl)di-10.1-decanediyl]bis[2-methyl-3-piperidinol
13339,76253606,Dichloro[(dichlorophenyl)methyl]methylbenzene
13340,76274469,2-(Dimethylamino)-2-(hydroxyimino)-N-[[(methylamino)carbonyl]oxy]ethanimidothioic acid methyl ester
13341,76280916,2.3.4.5-Tetrachloro-6-[[(2.3-dichlorophenyl)amino]carbonyl]benzoic acid
13342,76330068,2.6-Dichloro-4-hydroxy-3.5-dimethoxybenzaldehyde
13343,76341690,2-Chloro-4-hydroxy-3.5-dimethoxybenzaldehyde
13344,76343947,(4R)-4-[(1R.4Z.8Z.10S.13R.15R)-15-Hydroxy-5.10-dimethyl-3-oxo-2.14-dioxabicyclo[11.3.1]heptadeca-4.8-dien-15-yl]-2-thiazolidinone
13345,76351218,3-(2.2-Dichloroethenyl)-2.2-dimethylcyclopropanecarboxylic acid cis(2-methyl[1.1'-biphenyl]3-yl)methyl ester
13346,76416007,Chaika
13347,76416267,Lada (surfactant)
13348,76429668,beta.2.4-Tribromophenetole
13349,76462674,3.6-Dichloro-2-methoxybenzoic acid mixt. with (2.4-dichlorophenoxy)acetic acid and O.O-bis(1-methylethyl) S-[2-[(phenylsulfonyl)amino]ethyl] phosphorodithioate
13350,76494514,2.3.5.6-Tetramethylpyrazine hydrochloride (1:?)
13351,76560695,Rodine 31A
13352,76578126,2-[4-[(6-Chloro-2-quinoxalinyl)oxy]phenoxy]propanoic acid
13353,76578148,2-[4-[(6-Chloro-2-quinoxalinyl)oxy]phenoxy]propanoic acid ethyl ester
13354,76608883,(betaE)-beta-(Cyclohexylmethylene)-alpha-(1.1-dimethylethyl)-1H-1.2.4-triazole-1-ethanol
13355,76674210,alpha-(2-Fluorophenyl)-alpha-(4-fluorophenyl)-1H-1.2.4-triazole-1-ethanol
13356,76703623,(1R.3R)-3-(2-Chloro-3.3.3-trifluoro-1-propenyl)-2.2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester
13357,76703656,[1S-[1alpha(S*).3alpha(Z)]]-3-(2-Chloro-3.3.3-trifluoro-1-propenyl)-2.2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester 
13358,76706553,(2E.4R.5S.6E)-7-[2'-[(1S.2E.4E)-1.6-Dimethyl-2.4-heptadien-1-yl][2.4'-bithiazol]-4-yl]-3.5-dimethoxy-4-methyl-2.6-heptadienamide
13359,76712828,6-[1-(Phenylmethyl)-D-1-9-luteinizing hormone-releasing factor (swine)
13360,76738620,(alphaR.betaR)-rel-beta-[(4-Chlorophenyl)methyl]-alpha-(1.1-dimethylethyl)-1H-1.2.4-triazole-1-ethanol
13361,76774737,Chlorisofos
13362,76808156,(3S.4S)-3-Ethyl-4-[(1S.3E.5R.7S.8R.9R)-8-hydroxy-1.3.5.7.9-pentamethyl-6-oxo-3-undecen-1-yl]-2-oxetanone
13363,76824356,N-(Aminosulfonyl)-3-[[[2-[(aminoiminomethyl)amino]-4-thiazolyl]methyl]thio]propanimidamide
13364,76842074,2.3.3'.4'.5'-Pentachloro-1.1'-biphenyl
13365,76902904,1-Methyl-3.5.7-triaza-1-azoniatricyclo[3.3.1.13.7]decane chloride
13366,76930580,Sulfuric acid diammonium salt mixt. with diammonium hydrogen phosphate
13367,76932564,6-[3-(2-Naphthalenyl)-D-alanine]-luteinizing hormone-releasing factor (swine)
13368,76932600,6-[3-(2-Naphthalenyl)-D-alanine]-luteinizing hormone-releasing factor (swine) acetate (salt)
13369,76960877,Phosphorothioic acid O-ethyl O-methyl S-propyl ester
13370,76963412,N'-[2-[[[2-[(Dimethylamino)methyl]-4-thiazolyl]methyl]thio]ethyl]-N-methyl-2-nitro-1.1-ethenediamine
13371,76974793,(3E.3aR.8bS)-rel-3-[[[(2R)-2.5-Dihydro-4-methyl-5-oxo-2-furanyl]oxy]methylene]-3.3a.4.8b-tetrahydro-2H-indeno[1.2-b]furan-2-one
13372,77008721,(+-)-2-Hydroxy-N-(1.1.3.3-tetramethylbutyl)propanamide
13373,77010425,(1R.3R)-3-(2.2-Dibromoethenyl)-2.2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester mixt. with 5-[[2-(2-butoxyethoxy)ethoxy]methyl]-6-propyl-1.3-benzodioxole
13374,77018781,N-1H-Benzimidazol-2-yl-carbamic acid methyl ester. mixt. with 1-[[2-(2.4-dichlorophenyl)-4-propyl-1.3-dioxolan-2-yl]methyl]-1H-1.2.4-triazole
13375,77044781,3-[bis(2-Hydroxyethyl)amino]-2-[(2-hydroxyethyl)(hydroxymethyl)amino]-2-propen-1-ol
13376,77058721,(R)-2-Hydroxy-N-(1.1.3.3-tetramethylbutyl)propanamide
13377,77058732,(S)-2-Hydroxy-N-(1.1.3.3-tetramethylbutyl)propanamide
13378,77086227,(5S)-10.11-dihydro-5-methyl-5H-Dibenzo[a.d]cyclohepten-5.10-imine (2Z)-2-butenedioate (1:1)
13379,77096549,(16alpha.19E)-1-Acetyl-19.20-didehydrocuran-17-al
13380,77101521,1-Tetradecylquinolinium bromide
13381,77126842,4-Amino-6-methyl-3-(phenylamino)-1.2.4-triazin-5(4H)-one
13382,77175510,1-[1-[2-[(3-Chlorophenyl)methoxy]phenyl]ethenyl]-1H-imidazole
13383,77182822,2-Amino-4-(hydroxymethylphosphinyl)butanoic acid monoammonium salt
13384,77207013,5-[2-Chloro-4-(trifluoromethyl)phenoxy]-2-nitrobenzoic acid. Ethyl ester
13385,77228650,2-(2.4-Diiodophenoxy)acetic acid
13386,77279891,4-Fluoro-3-phenoxy-benzoic acid
13387,77305818,1-(9.10-Dihydro-3.7-dihydroxy-2.8-dimethyl-4-phenanthrenyl)ethanone
13388,77323616,Teflon FC 807
13389,77337736,3-(Acetylamino)-1-propanesulfonic acid calcium salt (2:1)
13390,77337769,3-(Acetylamino)-1-propanesulfonic acid
13391,77366166,N-[[[3.5-Dichloro-4-[(2.2-dichlorocyclopropyl)methoxy]phenyl]amino]carbonyl]2.6-difluoro-benzamide
13392,77377527,N-[(1.1-Dimethylethyl)dimethylsilyl]-2.2.2-trifluoro-N-methylacetamide
13393,77458016,(RS)-O-[1-(4-Chlorophenyl)-1H-pyrazol-4-yl]O-ethyl S-propyl ester. Phosphorothioric acid
13394,77465760,Genesis (dechlorinating agent)
13395,77466832,Aerofroth 71
13396,77473020,(1R.12bR)-1-Ethyl-1.2.3.4.6.7.12.12b-octahydroindolo[2.3-a]quinolizine-1-propanoic acid 1-methylethyl ester
13397,77501601,5-[2-Chloro-4-(trifluoromethyl)phenoxy]-2-nitrobenzoic acid carboxymethyl ester
13398,77501634,5-[2-Chloro-4-(trifluoromethyl)phenoxy]-2-nitrobenzoic acid. 2-Ethoxy-1-methyl-2-oxoethyl ester
13399,77501872,5-[2-Chloro-4-(trifluoromethyl)phenoxy]-2-nitrobenzoic acid 1-carboxyethyl ester
13400,77536664,Actinolite asbestos
13401,77536675,Anthophyllite asbestos
13402,77536686,Tremolite asbestos
13403,77551758,(3R.6E)-3.7.11-Trimethyl-1.6.10-dodecatrien-3-ol
13404,77621864,3.6-Dichloro-2-pyridinecarboxylic acid mixt. with [(3.5.6-trichloro-2-pyridinyl)oxy]acetic acid
13405,77691511,4-(1.3.3.3-Tetrachloropropyl)-1-cyclohexene
13406,77732093,N-(2.6-Dimethylphenyl)-2-methoxy-N-(2-oxo-3-oxazolidinyl)acetamide
13407,77768582,2-Chloro-beta-oxo-alpha-(4-phenyl-2(3H)-thiazolylidene)benzenepropanenitrile
13408,77848089,Sivar
13409,77916815,N.N-Diethylcarbamothioic acid S-[(4-chloro-3-hydroxyphenyl)methyl]ester
13410,77916826,3-(1.1-Dimethylethyl)-5-hydroxy-2.4-imidazolidinedione
13411,78111178,(alphaR.2S.5R.6R.8S)-alpha.5-dihydroxy-alpha.10-dimethyl-8-[(1R.2E)-1-methyl-3-[(2R.4'aR.5R.6'S.8'R.8'aS)-octahydro-8'-hydroxy-6'-[(1S.3S)-1-hydroxy-3-[(2S.3R.6S)-3-methyl-1.7-dioxaspiro[5.5]undec-2-yl]butyl]-7'-methylenespiro[furan-2(3H).2'(3'H)-pyrano[3.2-b]pyran]-5-yl]-2-propen-1-yl]-1.7-Dioxaspiro[5.5]undec-10-ene-2-propanoic acid
13412,78152531,2-Chloro-6-(dichloromethyl)pyridine
13413,78214672,5.6-Dihydro-2-methyl-N-phenyl-1.4-oxathiin-3-carboxamide mixt. with (1alpha.2alpha.3beta.4alpha.5alpha.6beta)-1.2.3.4.5.6-hexachlorocyclohexane and tetramethylthioperoxydicarbonic diamide ([(Me2N)C(S)]2S2)
13414,78246498,(3S.4R)-3-[(1.3-Benzodioxol-5-yloxy)methyl]-4-(4-fluorophenyl)piperidine hydrochloride (1:1)
13415,78263908,3-(2-Aminoethyl)-2-methyl-1H-indol-5-ol
13416,78266065,N-[2-[(3-Bromo-2.4.6-trimethylphenyl)amino]-2-oxoethyl]-N-(carboxymethyl)glycine
13417,78308324,Hydrocarbon oils. Arom.
13418,78315421,1-(4-Chlorophenyl)-1.3-dihydroxy-4.4.4-trichlorobutane
13419,78315874,Thiocyanic acid. 1-(2-Hydroxy)naphthyl ester
13420,78325174,2-Cyano-2-(methoxyimino)acetic acid
13421,78325185,2-Cyano-2-(hydroxyimino)acetic acid
13422,78370215,(alphaZ)-alpha-[(Cyanomethoxy)imino]benzeneacetonitrile
13423,78383230,3-(2-Chloro-3.3.3-trifluoro-1-propenyl)-2.2-dimethylcyclopropane carboxylic acid. 2.3-Dihydro-4-phenyl-1H-inden-2-yl ester
13424,78383241,3-(2.2-Dichloroethenyl)-2.2-dimethylcyclopropane carboxylic acid 2.3-dihydro-4-phenyl-1H-inden-2-yl ester
13425,78403233,6.7-Dihydrodipyrido[1.2-a:2'.1'-c]pyrazinediium dibromide mixt. with 1.1'-dimethyl-4.4'-bipyridinium
13426,78413464,Drillaid 405
13427,78491028,N-[1.3-Bis(hydroxymethyl)-2.5-dioxo-4-imidazolidinyl]-N.N'-bis(hydroxymethyl)urea
13428,78493580,N-Acetyl-4-chloro-D-phenylalanyl-4-chloro-D-phenylalanyl-D-tryptophyl-L-seryl-L-tyrosyl-D-phenylalanyl-L-leucyl-L-arginyl-L-prolyl-D-alaninamide
13429,78565307,Swascofix  P 14
13430,78587050,(4R.5R)-rel-5-(4-Chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-3-thiazolidinecarboxamide
13431,78613351,(2R.6S)-rel-4-[3-[4-(1.1-Dimethylpropyl)phenyl]-2-methylpropyl]-2.6-dimethylmorpholine
13432,78691313,3-(2.2-Dichloroethenyl)-2.2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester mixt. with O.O-diethyl O-(3.5.6-trichloro-2-pyridinyl)phosphorothioate
13433,78755814,8-fluoro-5.6-dihydro-5-methyl-6-oxo-4H-imidazo[1.5-a][1.4]benzodiazepine-3-carboxylic acid. Ethyl ester
13434,78763549,Butyltin
13435,78770588,1-Naphthalenol methylcarbamate mixt. with metaldehyde
13436,78770759,Phosphorothioic acid. O.O-Diethyl O-(3.5.6-trichloro-2-pyridinyl) ester mixt. with 2-(1-methylpropyl)phenyl methylcarbamate
13437,78821428,(1R.3aS.3bS.6aS.8S.9R.10aR.10bS.12aS)-1-[(1S.2S.3S.4R)-2.3-Dihydroxy-1.4.5-trimethylhexyl]hexadecahydro-8.9-dihydroxy-10a.12a-dimethyl-6H-benz[c]indeno[5.4-e]oxepin-6-one
13438,78821439,(1R.3aS.3bS.6aS.8S.9R.10aR.10bS.12aS)-1-[(1S.2R.3R.4R)-2.3-Dihydroxy-1.4.5-trimethylhexyl]hexadecahydro-8.9-dihydroxy-10a.12a-dimethyl-6H-benz[c]indeno[5.4-e]oxepin-6-one
13439,78822089,3-O-[2-Amino-4-[(carboxyiminomethyl)amino]-2.3.4.6-tetradeoxy-alpha-D-arabino-hexopyranosyl]-D-chiro-inositol sulfate (2:1) (salt)
13440,78830974,4.5-Dihydro-6-methyl-1.2.4-triazin-3(2H)-one
13441,78893513,2.3.4.5.6.7.8.9-Octahydro-9-phenyl-1H-selenoxanthene
13442,78950784,7-(Dipropylamino)-5.6.7.8-tetrahydro-1-naphthalenol
13443,79080505,N-1H-Benzimidazol-2-yl-carbamic acid methyl ester mixt. with 2.4.5.6-tetrachloro-1.3-benzenedicarbonitrile
13444,79124768,3-(3.4-Dichlorophenoxy)benzaldehyde
13445,79241466,(2R)-2-[4-[[5-(Trifluoromethyl)-2-pyridinyl]oxy]phenoxy]propanoic acid butyl ester
13446,79261497,alpha-Methyl-4-(2-methylpropyl)benzeneacetic acid. Potassium salt (1:1)
13447,79270783,2-(2.4-Dichlorophenoxy)propanoic acid. 2-Ethylhexyl ester
13448,79277273,3-[[[[(4-Methoxy-6- methyl-1.3.5-triazin-2-yl)amino]carbonyl]amino]sulfonyl]-2-thiophenecarboxylic acid methyl ester
13449,79277671,3-[[[[(4-Methoxy-6-methyl-1.3.5-triazin-2-yl)amino]carbonyl]amino]sulfonyl]-2-thiophenecarboxylic acid
13450,79319850,Bismerthiazol
13451,79468943,Liposyn
13452,79484927,Methocel
13453,79510488,2-[[[[(4-Methoxy-6-methyl-1.3.5-triazin-2-yl)amino]carbonyl]amino]sulfonyl]benzoic acid
13454,79538322,(1R.3R)-rel-3-[(1Z)-2-Chloro-3.3.3-trifluoro-1-propen-1-yl]-2.2-dimethylcyclopropanecarboxylic acid (2.3.5.6-tetrafluoro-4-methylphenyl)methyl ester
13455,79548735,7-Chloro-6.7.8-trideoxy-6-[[[(2S.4R)-4-ethyl-2-piperidinyl]carbonyl]amino]-1-thio-L-threo-alpha-D-galacto-octopyranoside methyl
13456,79559970,(1S.4S)-4-(3.4-Dichlorophenyl)-1.2.3.4-tetrahydro-N-methyl-1-naphthalenamine hydrochloride (1:1)
13457,79560364,1.3-Dihydroxy-2-(methoxymethyl)-9.10-anthracenedione
13458,79561221,6-D-Alanine-9-(N-ethyl-L-prolinamide)-1-9-luteinizing hormone-releasing factor (swine) acetate (1:2)
13459,79580282,Brevetoxin B
13460,79614996,3-[[3-Chloro-5-(trifluoromethyl)-2-pyridinyl]amino]-2.4-dinitro-6-(trifluoromethyl)-phenol
13461,79617962,(1S.4S)-4-(3.4-Dichlorphenyl)-1.2.3.4-tetrahydro-N-methyl-1-naphthalenamine
13462,79622596,3-Chloro-N-[3-chloro-2.6-dinitro-4-(trifluoromethyl)phenyl]-5-(trifluoromethyl)-2-pyridinamine
13463,79637880,2-(2-Chloro-1-methylethoxy) phenol 1-(N-methylcarbamate)
13464,79660723,6.8-Difluoro-1-(2-fluoroethyl)-1.4-dihydro-7-(4-methyl-1-piperazinyl)-4-oxo-3-quinolinecarboxylic acid
13465,79703530,2.2-Dimethyl-3-(2-methyl-1-propen-1-yl)cyclopropanecarboxylic acid [2.6-dimethyl-4-(2-propen-1-yl)phenyl]methyl ester
13466,79755434,3.5-Dibromo-2-(2.4-dibromophenoxy)phenol
13467,79794755,4-(8-Chloro-5.6-dihydro-11H-benzo[5.6]cyclohepta[1.2-b]pyridin-11-ylidene)-1-piperidinecarboxylic acid. Ethyl ester
13468,79802601,2-[(1-Ethyl-2-propenyl)oxy]tetrahydro-2H-pyran
13469,79831768,(1S.6S.7R.8R.8aR)-Octahydro-1.6.7.8-indolizinetetrol
13470,79836069,1-(Chloromethyl)-2-decylbenzene
13471,79871526,Benzeneacetic acid. 4-Chloro-alpha-(1-methylethyl)cyano(3-phenoxyphenyl)methyl ester mixt. with O.O-dimethyl O-(3-methyl-4-nitrophenyl) phosphorothioate
13472,79902639,2.2-Dimethylbutanoic acid (1S.3R.7S.8S.8aR)-1.2.3.7.8.8a-hexahydro-3.7-dimethyl-8-[2-[(2R.4R)-tetrahydro-4-hydroxy-6-oxo-2H-pyran-2-yl]ethyl]-1-naphthalenyl ester
13473,79917901,1-Butyl-3-methyl-1H-imidazolium chloride
13474,79944584,2-(2.3-Dihydro-1.4-benzodioxin-2-yl)-4.5-dihydro-1H-imidazole
13475,79983714,alpha-Butyl-alpha-(2.4-dichlorophenyl)-1H-1.2.4-triazole-1-ethanol
13476,80012437,9.13b-Dihydro-1H-dibenz[c.f]imidazo[1.5-a]azepin-3-amine
13477,80060099,N-[2.6-Bis(1-methylethyl)-4-phenoxyphenyl]-N'-(1.1-dimethylethyl)thiourea
13478,80106429,Genie (dental material)
13479,80123677,4-Amino-3.5.6-trichloro-2-pyridinecarboxylic acid mixt. with [(3.5.6-trichloro-2-pyridinyl)oxy]acetic acid
13480,80194689,3-Chloro-5-(trifluoromethyl)-2-pyridinecarboxylic acid
13481,80206913,4-(2.3.6.7-Tetrahydro-1.3-dimethyl-2.6-dioxo-1H-purin-8-yl)benzenesulfonic acid
13482,80209547,MPA (flotation agent)
13483,80214831,(9E)-9-[O-[(2-Methoxyethoxy)methyl]oxime]erythromycin
13484,80324432,3-[2-(4-Aminophenyl)diazenyl]-1.2-benzenediamine
13485,80370576,(6R.7R)-7-[[(2Z)-2-(2-Amino-4-thiazolyl)-2-(methoxyimino)acetyl]amino]-3-[[(2-furanylcarbonyl)thio]methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid
13486,80388507,2-[3-(2.5-Dihydro-2-hydroxy-5-oxo-3-furanyl)-3-hydroxypropylidene]-6-methyl-8-(2.6.6-trimethyl-1-cyclohexen-1-yl)-5-octenal
13487,80427583,5-[2-(Dimethylamino)ethoxy]-7H-benzo[c]fluoren-7-one hydrochloride (1:1)
13488,80456811,3-[(1R.2R)-2-[(Dimethylamino)methyl]-1-hydroxycyclohexyl]rel-phenol
13489,80466348,2.4-Hexadienal
13490,80471632,(4alpha.5alpha.17beta)-4.5-Epoxy-3.17-dihydroxy-4.17-dimethylandrost-2-ene-2-carbonitrile
